COUNTY,FIPS,SRPREC,ELECTION,SRPREC_KEY,GEO_TYPE,CITY,N_IN_CITY,N
39,06077,0020508,g24,060770020508,srprec,MOUNTAIN HOUSE,1541,1545
39,06077,0020517,g24,060770020517,srprec,MOUNTAIN HOUSE,1849,1851
39,06077,0305010,g24,060770305010,srprec,TRACY,6,6
39,06077,0033501,g24,060770033501,srprec,TRACY,3112,3112
39,06077,0033502,g24,060770033502,srprec,TRACY,3892,3892
39,06077,0033503,g24,060770033503,srprec,TRACY,3572,3576
39,06077,0033506,g24,060770033506,srprec,TRACY,4111,4111
39,06077,0335070,g24,060770335070,srprec,TRACY,8,8
39,06077,0033509,g24,060770033509,srprec,TRACY,3683,3683
39,06077,0033511,g24,060770033511,srprec,TRACY,3661,3661
39,06077,0335120,g24,060770335120,srprec,TRACY,244,244
39,06077,0033518,g24,060770033518,srprec,TRACY,5114,5114
39,06077,0033525,g24,060770033525,srprec,TRACY,4187,4187
39,06077,0033531,g24,060770033531,srprec,TRACY,3202,3202
39,06077,0033535,g24,060770033535,srprec,TRACY,4150,4150
39,06077,0033540,g24,060770033540,srprec,TRACY,4156,4156
39,06077,0033550,g24,060770033550,srprec,TRACY,2110,2110
39,06077,0033558,g24,060770033558,srprec,TRACY,3092,3092
39,06077,0335700,g24,060770335700,srprec,TRACY,35,35
39,06077,0033583,g24,060770033583,srprec,TRACY,888,888
39,06077,0042401,g24,060770042401,srprec,LODI,2196,2196
39,06077,0042402,g24,060770042402,srprec,LODI,2761,2761
39,06077,0042403,g24,060770042403,srprec,LODI,1854,1854
39,06077,0042404,g24,060770042404,srprec,LODI,3373,3373
39,06077,0042405,g24,060770042405,srprec,LODI,1856,1856
39,06077,0042406,g24,060770042406,srprec,LODI,4310,4310
39,06077,0042407,g24,060770042407,srprec,LODI,2741,2741
39,06077,0042408,g24,060770042408,srprec,LODI,2944,2944
39,06077,0042413,g24,060770042413,srprec,LODI,2626,2626
39,06077,0042415,g24,060770042415,srprec,LODI,2110,2110
39,06077,0042419,g24,060770042419,srprec,LODI,3336,3336
39,06077,0042426,g24,060770042426,srprec,LODI,3578,3578
39,06077,0042430,g24,060770042430,srprec,LODI,1723,1723
39,06077,0054301,g24,060770054301,srprec,MANTECA,688,688
39,06077,0054302,g24,060770054302,srprec,MANTECA,2717,2717
39,06077,0054304,g24,060770054304,srprec,MANTECA,2729,2729
39,06077,0543990,g24,060770543990,srprec,MANTECA,2,2
39,06077,0054305,g24,060770054305,srprec,MANTECA,3106,3106
39,06077,0054307,g24,060770054307,srprec,MANTECA,4016,4016
39,06077,0054308,g24,060770054308,srprec,MANTECA,1661,1661
39,06077,0054311,g24,060770054311,srprec,MANTECA,3606,3606
39,06077,0054318,g24,060770054318,srprec,MANTECA,3308,3308
39,06077,0054320,g24,060770054320,srprec,MANTECA,3239,3239
39,06077,0054326,g24,060770054326,srprec,MANTECA,3484,3484
39,06077,0054336,g24,060770054336,srprec,MANTECA,2100,2100
39,06077,0054338,g24,060770054338,srprec,MANTECA,2974,2974
39,06077,0054340,g24,060770054340,srprec,MANTECA,2999,2999
39,06077,0054344,g24,060770054344,srprec,MANTECA,2875,2875
39,06077,0054351,g24,060770054351,srprec,MANTECA,3760,3760
39,06077,0054353,g24,060770054353,srprec,MANTECA,3416,3416
39,06077,0054359,g24,060770054359,srprec,MANTECA,894,895
39,06077,0064501,g24,060770064501,srprec,ESCALON,2205,2205
39,06077,0064502,g24,060770064502,srprec,ESCALON,2241,2241
39,06077,0074501,g24,060770074501,srprec,RIPON,2756,2756
39,06077,0074502,g24,060770074502,srprec,RIPON,2656,2656
39,06077,0074504,g24,060770074504,srprec,RIPON,892,892
39,06077,0074505,g24,060770074505,srprec,RIPON,1606,1606
39,06077,0074508,g24,060770074508,srprec,RIPON,2267,2267
39,06077,0084301,g24,060770084301,srprec,LATHROP,3093,3097
39,06077,0084302,g24,060770084302,srprec,LATHROP,3219,3219
39,06077,0084303,g24,060770084303,srprec,LATHROP,3592,3592
39,06077,0084308,g24,060770084308,srprec,LATHROP,1978,1978
39,06077,0843110,g24,060770843110,srprec,LATHROP,12,12
39,06077,0084323,g24,060770084323,srprec,LATHROP,2620,2620
39,06077,0084324,g24,060770084324,srprec,LATHROP,2487,2487
39,06077,0905010,g24,060770905010,srprec,TRACY,20,20
39,06077,0905070,g24,060770905070,srprec,TRACY,65,65
39,06077,0905090,g24,060770905090,srprec,TRACY,146,146
39,06077,0905120,g24,060770905120,srprec,TRACY,29,29
39,06077,0905220,g24,060770905220,srprec,TRACY,37,37
39,06077,0905230,g24,060770905230,srprec,TRACY,238,238
39,06077,0935080,g24,060770935080,srprec,TRACY,55,55
39,06077,0093501,g24,060770093501,srprec,TRACY,1728,1728
39,06077,0091101,g24,060770091101,srprec,STOCKTON,590,590
39,06077,0091102,g24,060770091102,srprec,STOCKTON,1080,1080
39,06077,0091103,g24,060770091103,srprec,STOCKTON,297,297
39,06077,0911040,g24,060770911040,srprec,STOCKTON,242,242
39,06077,0091105,g24,060770091105,srprec,STOCKTON,1153,1153
39,06077,0091107,g24,060770091107,srprec,STOCKTON,1132,1132
39,06077,0091108,g24,060770091108,srprec,STOCKTON,2147,2147
39,06077,0091111,g24,060770091111,srprec,STOCKTON,3346,3346
39,06077,0091113,g24,060770091113,srprec,STOCKTON,2354,2354
39,06077,0911200,g24,060770911200,srprec,STOCKTON,127,128
39,06077,0091121,g24,060770091121,srprec,STOCKTON,309,309
39,06077,0091129,g24,060770091129,srprec,STOCKTON,364,364
39,06077,0911330,g24,060770911330,srprec,STOCKTON,2,2
39,06077,0091134,g24,060770091134,srprec,STOCKTON,1986,1986
39,06077,0091150,g24,060770091150,srprec,STOCKTON,290,290
39,06077,0911500,g24,060770911500,srprec,STOCKTON,14,14
39,06077,0912020,g24,060770912020,srprec,STOCKTON,210,210
39,06077,0091205,g24,060770091205,srprec,STOCKTON,1414,1414
39,06077,0091246,g24,060770091246,srprec,STOCKTON,1334,1334
39,06077,0091210,g24,060770091210,srprec,STOCKTON,1282,1282
39,06077,0912140,g24,060770912140,srprec,STOCKTON,9,9
39,06077,0912320,g24,060770912320,srprec,STOCKTON,208,208
39,06077,0912360,g24,060770912360,srprec,STOCKTON,110,110
39,06077,0912370,g24,060770912370,srprec,STOCKTON,166,166
39,06077,0912410,g24,060770912410,srprec,STOCKTON,132,132
39,06077,0912470,g24,060770912470,srprec,STOCKTON,198,198
39,06077,0912490,g24,060770912490,srprec,STOCKTON,169,169
39,06077,0913090,g24,060770913090,srprec,STOCKTON,248,249
39,06077,0913100,g24,060770913100,srprec,STOCKTON,7,8
39,06077,0913220,g24,060770913220,srprec,STOCKTON,226,226
39,06077,0913230,g24,060770913230,srprec,STOCKTON,143,143
39,06077,0091401,g24,060770091401,srprec,STOCKTON,1511,1511
39,06077,0091402,g24,060770091402,srprec,LINDEN,1821,1858
39,06077,0091403,g24,060770091403,srprec,STOCKTON,1232,1673
39,06077,0091404,g24,060770091404,srprec,STOCKTON,564,1077
39,06077,0914050,g24,060770914050,srprec,LINDEN,189,206
39,06077,0091408,g24,060770091408,srprec,STOCKTON,1709,1709
39,06077,0091410,g24,060770091410,srprec,STOCKTON,1000,1000
39,06077,0091411,g24,060770091411,srprec,STOCKTON,1823,1823
39,06077,0914180,g24,060770914180,srprec,STOCKTON,91,91
39,06077,0914260,g24,060770914260,srprec,STOCKTON,181,182
39,06077,0914290,g24,060770914290,srprec,STOCKTON,121,121
39,06077,0914340,g24,060770914340,srprec,STOCKTON,38,38
39,06077,0914380,g24,060770914380,srprec,STOCKTON,52,52
39,06077,0924010,g24,060770924010,srprec,LODI,143,191
39,06077,0914190,g24,060770914190,srprec,LINDEN,73,137
39,06077,0092403,g24,060770092403,srprec,LODI,1619,1661
39,06077,0092405,g24,060770092405,srprec,ACAMPO,1056,1056
39,06077,0092407,g24,060770092407,srprec,LOCKEFORD,944,1947
39,06077,0924330,g24,060770924330,srprec,GALT,93,129
39,06077,0092408,g24,060770092408,srprec,ACAMPO,824,1224
39,06077,0092409,g24,060770092409,srprec,ACAMPO,858,942
39,06077,0092416,g24,060770092416,srprec,ACAMPO,1005,1277
39,06077,0092411,g24,060770092411,srprec,LODI,1047,1225
39,06077,0092412,g24,060770092412,srprec,LODI,1033,1033
39,06077,0092413,g24,060770092413,srprec,THORNTON,473,591
39,06077,0092419,g24,060770092419,srprec,WOODBRIDGE,2291,2501
39,06077,0091417,g24,060770091417,srprec,LODI,334,417
39,06077,0092434,g24,060770092434,srprec,ACAMPO,252,368
39,06077,0092406,g24,060770092406,srprec,LODI,1295,2242
39,06077,0924500,g24,060770924500,srprec,ACAMPO,64,64
39,06077,0933050,g24,060770933050,srprec,LATHROP,12,12
39,06077,0933060,g24,060770933060,srprec,STOCKTON,94,132
39,06077,0933080,g24,060770933080,srprec,STOCKTON,140,140
39,06077,0093502,g24,060770093502,srprec,TRACY,895,929
39,06077,0093503,g24,060770093503,srprec,TRACY,349,382
39,06077,0935040,g24,060770935040,srprec,TRACY,177,177
39,06077,0093505,g24,060770093505,srprec,TRACY,796,797
39,06077,0935060,g24,060770935060,srprec,TRACY,210,210
39,06077,0935190,g24,060770935190,srprec,TRACY,141,141
39,06077,0935260,g24,060770935260,srprec,TRACY,66,66
39,06077,0935290,g24,060770935290,srprec,TRACY,185,187
39,06077,0905280,g24,060770905280,srprec,TRACY,126,126
39,06077,0935460,g24,060770935460,srprec,TRACY,21,21
39,06077,0935500,g24,060770935500,srprec,TRACY,106,106
39,06077,0935710,g24,060770935710,srprec,TRACY,7,7
39,06077,0941030,g24,060770941030,srprec,FRENCH CAMP,60,113
39,06077,0911490,g24,060770911490,srprec,FRENCH CAMP,16,17
39,06077,0943010,g24,060770943010,srprec,MANTECA,246,260
39,06077,0094302,g24,060770094302,srprec,FRENCH CAMP,346,505
39,06077,0943030,g24,060770943030,srprec,MANTECA,250,250
39,06077,0943040,g24,060770943040,srprec,MANTECA,194,194
39,06077,0943070,g24,060770943070,srprec,MANTECA,76,93
39,06077,0094315,g24,060770094315,srprec,FRENCH CAMP,872,873
39,06077,0094318,g24,060770094318,srprec,MANTECA,1041,1041
39,06077,0943270,g24,060770943270,srprec,MANTECA,26,26
39,06077,0943230,g24,060770943230,srprec,RIPON,6,10
39,06077,0943310,g24,060770943310,srprec,MANTECA,57,57
39,06077,0943340,g24,060770943340,srprec,MANTECA,237,237
39,06077,0094405,g24,060770094405,srprec,RIPON,160,365
39,06077,0094407,g24,060770094407,srprec,ESCALON,1080,1200
39,06077,0944140,g24,060770944140,srprec,OAKDALE,205,226
39,06077,0094418,g24,060770094418,srprec,MANTECA,1490,1686
39,06077,0094503,g24,060770094503,srprec,RIPON,433,482
39,06077,0093513,g24,060770093513,srprec,MANTECA,519,541
39,06077,0945100,g24,060770945100,srprec,MANTECA,172,192
39,06077,0094513,g24,060770094513,srprec,ESCALON,1380,1418
39,06077,0945140,g24,060770945140,srprec,RIPON,138,139
39,06077,0945170,g24,060770945170,srprec,RIPON,63,86
39,06077,0094521,g24,060770094521,srprec,RIPON,570,756
39,06077,0945230,g24,060770945230,srprec,ESCALON,4,4
40,06079,101,g24,06079101,srprec,PASO ROBLES,2348,2348
40,06079,102,g24,06079102,srprec,PASO ROBLES,1965,1965
40,06079,103,g24,06079103,srprec,PASO ROBLES,1851,1851
40,06079,104,g24,06079104,srprec,PASO ROBLES,897,897
40,06079,105,g24,06079105,srprec,PASO ROBLES,2463,2463
40,06079,106,g24,06079106,srprec,PASO ROBLES,2169,2169
40,06079,107,g24,06079107,srprec,PASO ROBLES,845,845
40,06079,108,g24,06079108,srprec,PASO ROBLES,1981,1981
40,06079,MB41,g24,06079MB41,srprec,PASO ROBLES,12,12
40,06079,MB12,g24,06079MB12,srprec,PASO ROBLES,1,1
40,06079,109,g24,06079109,srprec,PASO ROBLES,2458,2458
40,06079,110,g24,06079110,srprec,PASO ROBLES,1817,1817
40,06079,111,g24,06079111,srprec,PASO ROBLES,2239,2613
40,06079,116,g24,06079116,srprec,SAN MIGUEL,562,575
40,06079,MB42,g24,06079MB42,srprec,SAN MIGUEL,19,24
40,06079,113,g24,06079113,srprec,PASO ROBLES,2403,3419
40,06079,117,g24,06079117,srprec,PASO ROBLES,1280,1836
40,06079,112,g24,06079112,srprec,SHANDON,672,695
40,06079,115,g24,06079115,srprec,PASO ROBLES,996,996
40,06079,121,g24,06079121,srprec,TEMPLETON,1250,1603
40,06079,114,g24,06079114,srprec,TEMPLETON,445,813
40,06079,118,g24,06079118,srprec,PASO ROBLES,798,1204
40,06079,119,g24,06079119,srprec,TEMPLETON,2064,2189
40,06079,120,g24,06079120,srprec,TEMPLETON,1902,1902
40,06079,MB02,g24,06079MB02,srprec,SANTA MARGARITA,6,6
40,06079,202,g24,06079202,srprec,MORRO BAY,4120,4120
40,06079,203,g24,06079203,srprec,MORRO BAY,1689,1689
40,06079,204,g24,06079204,srprec,MORRO BAY,2392,2392
40,06079,205,g24,06079205,srprec,SAN LUIS OBISPO,1965,1965
40,06079,208,g24,06079208,srprec,SAN LUIS OBISPO,549,549
40,06079,206,g24,06079206,srprec,SAN LUIS OBISPO,2617,2617
40,06079,219,g24,06079219,srprec,CAMBRIA,1117,1372
40,06079,MB14,g24,06079MB14,srprec,TEMPLETON,19,24
40,06079,217,g24,06079217,srprec,CAMBRIA,1672,1709
40,06079,214,g24,06079214,srprec,CAMBRIA,1846,1846
40,06079,MB04,g24,06079MB04,srprec,CAYUCOS,92,92
40,06079,MB43,g24,06079MB43,srprec,ATASCADERO,152,152
40,06079,209,g24,06079209,srprec,CAYUCOS,1264,1264
40,06079,201,g24,06079201,srprec,MORRO BAY,394,473
40,06079,210,g24,06079210,srprec,CAYUCOS,845,848
40,06079,MB03,g24,06079MB03,srprec,SAN LUIS OBISPO,243,289
40,06079,215,g24,06079215,srprec,LOS OSOS,3078,3078
40,06079,216,g24,06079216,srprec,LOS OSOS,1305,1305
40,06079,213,g24,06079213,srprec,LOS OSOS,1667,1667
40,06079,207,g24,06079207,srprec,LOS OSOS,2197,2197
40,06079,211,g24,06079211,srprec,LOS OSOS,1213,1287
40,06079,218,g24,06079218,srprec,SAN LUIS OBISPO,348,348
40,06079,212,g24,06079212,srprec,LOS OSOS,1304,1304
40,06079,301,g24,06079301,srprec,GROVER BEACH,2167,2167
40,06079,302,g24,06079302,srprec,GROVER BEACH,1664,1664
40,06079,303,g24,06079303,srprec,GROVER BEACH,451,451
40,06079,304,g24,06079304,srprec,GROVER BEACH,1738,1738
40,06079,305,g24,06079305,srprec,GROVER BEACH,1094,1094
40,06079,306,g24,06079306,srprec,GROVER BEACH,884,884
40,06079,307,g24,06079307,srprec,PISMO BEACH,2609,2611
40,06079,308,g24,06079308,srprec,PISMO BEACH,1846,1846
40,06079,309,g24,06079309,srprec,PISMO BEACH,1826,1826
40,06079,314,g24,06079314,srprec,SAN LUIS OBISPO,1736,1736
40,06079,315,g24,06079315,srprec,SAN LUIS OBISPO,1338,1338
40,06079,316,g24,06079316,srprec,SAN LUIS OBISPO,1680,1681
40,06079,319,g24,06079319,srprec,SAN LUIS OBISPO,1148,1148
40,06079,310,g24,06079310,srprec,SAN LUIS OBISPO,1769,1769
40,06079,320,g24,06079320,srprec,SAN LUIS OBISPO,2010,2010
40,06079,312,g24,06079312,srprec,SAN LUIS OBISPO,2547,2547
40,06079,321,g24,06079321,srprec,SAN LUIS OBISPO,2399,2399
40,06079,313,g24,06079313,srprec,SAN LUIS OBISPO,2002,2002
40,06079,311,g24,06079311,srprec,SAN LUIS OBISPO,1378,1378
40,06079,MB22,g24,06079MB22,srprec,SAN LUIS OBISPO,12,12
40,06079,317,g24,06079317,srprec,SAN LUIS OBISPO,1039,1039
40,06079,MB25,g24,06079MB25,srprec,SAN LUIS OBISPO,42,42
40,06079,MB06,g24,06079MB06,srprec,SAN LUIS OBISPO,49,49
40,06079,322,g24,06079322,srprec,AVILA BEACH,939,1378
40,06079,324,g24,06079324,srprec,SAN LUIS OBISPO,722,722
40,06079,318,g24,06079318,srprec,SAN LUIS OBISPO,1621,1621
40,06079,MB05,g24,06079MB05,srprec,SAN LUIS OBISPO,107,108
40,06079,MB27,g24,06079MB27,srprec,PISMO BEACH,3,3
40,06079,MB28,g24,06079MB28,srprec,PISMO BEACH,16,19
40,06079,323,g24,06079323,srprec,ARROYO GRANDE,2294,2338
40,06079,MB31,g24,06079MB31,srprec,OCEANO,47,47
40,06079,401,g24,06079401,srprec,ARROYO GRANDE,1327,1327
40,06079,402,g24,06079402,srprec,ARROYO GRANDE,2389,2389
40,06079,403,g24,06079403,srprec,ARROYO GRANDE,1551,1551
40,06079,405,g24,06079405,srprec,ARROYO GRANDE,1433,1433
40,06079,428,g24,06079428,srprec,ARROYO GRANDE,525,525
40,06079,406,g24,06079406,srprec,ARROYO GRANDE,1872,1872
40,06079,407,g24,06079407,srprec,ARROYO GRANDE,1123,1123
40,06079,408,g24,06079408,srprec,ARROYO GRANDE,1374,1374
40,06079,409,g24,06079409,srprec,ARROYO GRANDE,1646,1646
40,06079,410,g24,06079410,srprec,ARROYO GRANDE,612,726
40,06079,MB01,g24,06079MB01,srprec,SAN LUIS OBISPO,4,4
40,06079,412,g24,06079412,srprec,ARROYO GRANDE,865,1131
40,06079,427,g24,06079427,srprec,ARROYO GRANDE,400,400
40,06079,404,g24,06079404,srprec,ARROYO GRANDE,444,444
40,06079,414,g24,06079414,srprec,OCEANO,584,801
40,06079,413,g24,06079413,srprec,OCEANO,1003,1003
40,06079,411,g24,06079411,srprec,OCEANO,2192,2192
40,06079,419,g24,06079419,srprec,NIPOMO,295,457
40,06079,MB29,g24,06079MB29,srprec,NIPOMO,22,29
40,06079,MB07,g24,06079MB07,srprec,NIPOMO,36,54
40,06079,MB33,g24,06079MB33,srprec,NIPOMO,158,158
40,06079,MB35,g24,06079MB35,srprec,MARICOPA,5,6
40,06079,415,g24,06079415,srprec,ARROYO GRANDE,1086,1086
40,06079,MB19,g24,06079MB19,srprec,ARROYO GRANDE,41,41
40,06079,416,g24,06079416,srprec,ARROYO GRANDE,1163,1206
40,06079,417,g24,06079417,srprec,NIPOMO,1055,1562
40,06079,MB37,g24,06079MB37,srprec,NIPOMO,6,6
40,06079,418,g24,06079418,srprec,ARROYO GRANDE,1658,1680
40,06079,426,g24,06079426,srprec,NIPOMO,2009,2009
40,06079,420,g24,06079420,srprec,NIPOMO,1474,1474
40,06079,422,g24,06079422,srprec,NIPOMO,2397,2397
40,06079,MB36,g24,06079MB36,srprec,NIPOMO,39,50
40,06079,421,g24,06079421,srprec,NIPOMO,1882,1882
40,06079,MB26,g24,06079MB26,srprec,NIPOMO,105,140
40,06079,424,g24,06079424,srprec,NIPOMO,2036,2036
40,06079,423,g24,06079423,srprec,NIPOMO,1833,1833
40,06079,425,g24,06079425,srprec,NIPOMO,1707,1707
40,06079,506,g24,06079506,srprec,ATASCADERO,1958,1958
40,06079,501,g24,06079501,srprec,ATASCADERO,1571,1571
40,06079,507,g24,06079507,srprec,ATASCADERO,2086,2086
40,06079,508,g24,06079508,srprec,ATASCADERO,1704,1704
40,06079,502,g24,06079502,srprec,ATASCADERO,2175,2175
40,06079,509,g24,06079509,srprec,ATASCADERO,1776,1776
40,06079,505,g24,06079505,srprec,ATASCADERO,1846,1846
40,06079,510,g24,06079510,srprec,ATASCADERO,1885,1885
40,06079,504,g24,06079504,srprec,ATASCADERO,1755,1755
40,06079,503,g24,06079503,srprec,ATASCADERO,1803,1803
40,06079,511,g24,06079511,srprec,ATASCADERO,1915,1915
40,06079,516,g24,06079516,srprec,SAN LUIS OBISPO,897,897
40,06079,521,g24,06079521,srprec,SAN LUIS OBISPO,1553,1553
40,06079,517,g24,06079517,srprec,SAN LUIS OBISPO,1664,1664
40,06079,518,g24,06079518,srprec,SAN LUIS OBISPO,1408,1408
40,06079,513,g24,06079513,srprec,PASO ROBLES,662,662
40,06079,MB17,g24,06079MB17,srprec,PASO ROBLES,21,21
40,06079,519,g24,06079519,srprec,PASO ROBLES,1073,1832
40,06079,MB13,g24,06079MB13,srprec,PASO ROBLES,37,68
40,06079,512,g24,06079512,srprec,TEMPLETON,568,612
40,06079,514,g24,06079514,srprec,ATASCADERO,779,1746
40,06079,MB09,g24,06079MB09,srprec,ATASCADERO,18,18
40,06079,MB10,g24,06079MB10,srprec,ATASCADERO,35,35
40,06079,520,g24,06079520,srprec,SANTA MARGARITA,1532,1925
40,06079,515,g24,06079515,srprec,ATASCADERO,1262,1263
40,06079,MB44,g24,06079MB44,srprec,SANTA MARGARITA,220,220
40,06079,MB20,g24,06079MB20,srprec,SAN LUIS OBISPO,121,130
40,06079,MB45,g24,06079MB45,srprec,CALIFORNIA VALLEY,135,160
41,06081,10001,g24,0608110001,srprec,BURLINGAME,1693,1693
41,06081,10003,g24,0608110003,srprec,BURLINGAME,1867,1867
41,06081,10005,g24,0608110005,srprec,BURLINGAME,2139,2139
41,06081,10008,g24,0608110008,srprec,BURLINGAME,2116,2116
41,06081,10009,g24,0608110009,srprec,BURLINGAME,1569,1569
41,06081,10012,g24,0608110012,srprec,BURLINGAME,1974,1974
41,06081,10015,g24,0608110015,srprec,BURLINGAME,2363,2363
41,06081,10017,g24,0608110017,srprec,BURLINGAME,1822,1822
41,06081,10019,g24,0608110019,srprec,BURLINGAME,1824,1824
41,06081,10021,g24,0608110021,srprec,BURLINGAME,2157,2157
41,06081,10033,g24,0608110033,srprec,BURLINGAME,7,7
41,06081,12001,g24,0608112001,srprec,SAN BRUNO,2014,2014
41,06081,12003,g24,0608112003,srprec,SAN BRUNO,3295,3295
41,06081,12004,g24,0608112004,srprec,SAN BRUNO,1843,1843
41,06081,12005,g24,0608112005,srprec,SAN BRUNO,1110,1110
41,06081,12006,g24,0608112006,srprec,SAN BRUNO,2939,2939
41,06081,12013,g24,0608112013,srprec,SAN BRUNO,1704,1704
41,06081,12050,g24,0608112050,srprec,SAN BRUNO,217,217
41,06081,14001,g24,0608114001,srprec,HILLSBOROUGH,2284,2284
41,06081,14004,g24,0608114004,srprec,HILLSBOROUGH,2532,2532
41,06081,14006,g24,0608114006,srprec,HILLSBOROUGH,3603,3603
41,06081,15001,g24,0608115001,srprec,MILLBRAE,2597,2597
41,06081,15003,g24,0608115003,srprec,MILLBRAE,2866,2866
41,06081,15006,g24,0608115006,srprec,MILLBRAE,3260,3260
41,06081,15008,g24,0608115008,srprec,MILLBRAE,2801,2801
41,06081,15012,g24,0608115012,srprec,MILLBRAE,3115,3115
41,06081,17001,g24,0608117001,srprec,SAN MATEO,1425,1426
41,06081,17003,g24,0608117003,srprec,SAN MATEO,1640,1640
41,06081,17101,g24,0608117101,srprec,BURLINGAME,897,897
41,06081,17105,g24,0608117105,srprec,BURLINGAME,23,23
41,06081,17803,g24,0608117803,srprec,SOUTH SAN FRANCISCO,138,138
41,06081,18001,g24,0608118001,srprec,SOUTH SAN FRANCISCO,2015,2015
41,06081,18003,g24,0608118003,srprec,SOUTH SAN FRANCISCO,2578,2578
41,06081,18006,g24,0608118006,srprec,SOUTH SAN FRANCISCO,3562,3562
41,06081,18008,g24,0608118008,srprec,SOUTH SAN FRANCISCO,3562,3562
41,06081,18010,g24,0608118010,srprec,SOUTH SAN FRANCISCO,3030,3030
41,06081,18015,g24,0608118015,srprec,SOUTH SAN FRANCISCO,3092,3092
41,06081,18017,g24,0608118017,srprec,SOUTH SAN FRANCISCO,231,231
41,06081,18019,g24,0608118019,srprec,SOUTH SAN FRANCISCO,2364,2364
41,06081,18020,g24,0608118020,srprec,SOUTH SAN FRANCISCO,3027,3027
41,06081,18021,g24,0608118021,srprec,SOUTH SAN FRANCISCO,986,986
41,06081,18033,g24,0608118033,srprec,SOUTH SAN FRANCISCO,2183,2183
41,06081,18035,g24,0608118035,srprec,SOUTH SAN FRANCISCO,2040,2040
41,06081,18062,g24,0608118062,srprec,SOUTH SAN FRANCISCO,167,167
41,06081,18072,g24,0608118072,srprec,SOUTH SAN FRANCISCO,44,44
41,06081,21001,g24,0608121001,srprec,BELMONT,1366,1366
41,06081,21002,g24,0608121002,srprec,BELMONT,913,913
41,06081,21003,g24,0608121003,srprec,BELMONT,1252,1252
41,06081,21007,g24,0608121007,srprec,BELMONT,581,581
41,06081,21008,g24,0608121008,srprec,BELMONT,2032,2032
41,06081,21010,g24,0608121010,srprec,BELMONT,2406,2406
41,06081,21013,g24,0608121013,srprec,BELMONT,2030,2030
41,06081,21047,g24,0608121047,srprec,BELMONT,944,944
41,06081,22001,g24,0608122001,srprec,FOSTER CITY,1464,1464
41,06081,22002,g24,0608122002,srprec,FOSTER CITY,2082,2082
41,06081,22005,g24,0608122005,srprec,FOSTER CITY,3121,3121
41,06081,22008,g24,0608122008,srprec,FOSTER CITY,3163,3163
41,06081,22010,g24,0608122010,srprec,FOSTER CITY,3273,3273
41,06081,22011,g24,0608122011,srprec,FOSTER CITY,2386,2386
41,06081,22021,g24,0608122021,srprec,FOSTER CITY,3059,3059
41,06081,26001,g24,0608126001,srprec,SAN MATEO,2523,2523
41,06081,26003,g24,0608126003,srprec,SAN MATEO,2258,2258
41,06081,26005,g24,0608126005,srprec,SAN MATEO,2468,2468
41,06081,26008,g24,0608126008,srprec,SAN MATEO,3408,3408
41,06081,26011,g24,0608126011,srprec,SAN MATEO,2631,2631
41,06081,26014,g24,0608126014,srprec,SAN MATEO,1459,1459
41,06081,26016,g24,0608126016,srprec,SAN MATEO,2510,2510
41,06081,26020,g24,0608126020,srprec,SAN MATEO,2719,2719
41,06081,26022,g24,0608126022,srprec,SAN MATEO,2058,2058
41,06081,26023,g24,0608126023,srprec,SAN MATEO,2966,2966
41,06081,26026,g24,0608126026,srprec,SAN MATEO,3551,3551
41,06081,26030,g24,0608126030,srprec,SAN MATEO,3509,3509
41,06081,26036,g24,0608126036,srprec,SAN MATEO,3312,3312
41,06081,26043,g24,0608126043,srprec,SAN MATEO,3581,3581
41,06081,26046,g24,0608126046,srprec,SAN MATEO,3542,3542
41,06081,26049,g24,0608126049,srprec,SAN MATEO,3380,3380
41,06081,26052,g24,0608126052,srprec,SAN MATEO,3254,3254
41,06081,26053,g24,0608126053,srprec,SAN MATEO,1848,1848
41,06081,26055,g24,0608126055,srprec,SAN MATEO,2711,2711
41,06081,26058,g24,0608126058,srprec,SAN MATEO,3295,3295
41,06081,26063,g24,0608126063,srprec,SAN MATEO,1962,1962
41,06081,26064,g24,0608126064,srprec,SAN MATEO,253,253
41,06081,27701,g24,0608127701,srprec,BELMONT,87,87
41,06081,30001,g24,0608130001,srprec,ATHERTON,2672,2672
41,06081,30004,g24,0608130004,srprec,ATHERTON,1168,1168
41,06081,30006,g24,0608130006,srprec,ATHERTON,1099,1099
41,06081,30010,g24,0608130010,srprec,ATHERTON,146,146
41,06081,31015,g24,0608131015,srprec,BELMONT,2507,2507
41,06081,31017,g24,0608131017,srprec,BELMONT,1375,1375
41,06081,31032,g24,0608131032,srprec,BELMONT,845,845
41,06081,31035,g24,0608131035,srprec,BELMONT,700,700
41,06081,31036,g24,0608131036,srprec,BELMONT,36,36
41,06081,31037,g24,0608131037,srprec,BELMONT,331,331
41,06081,33001,g24,0608133001,srprec,HALF MOON BAY,672,672
41,06081,33002,g24,0608133002,srprec,HALF MOON BAY,1162,1162
41,06081,33004,g24,0608133004,srprec,HALF MOON BAY,1213,1213
41,06081,33005,g24,0608133005,srprec,HALF MOON BAY,124,124
41,06081,33006,g24,0608133006,srprec,HALF MOON BAY,241,241
41,06081,33008,g24,0608133008,srprec,HALF MOON BAY,245,245
41,06081,33021,g24,0608133021,srprec,HALF MOON BAY,1206,1206
41,06081,33022,g24,0608133022,srprec,HALF MOON BAY,1018,1018
